user_id,age,gender,city,income_level,device_type,remittance_receiver,preferred_category,signup_date
1247,18,Male,Lalitpur,Medium,Mobile,False,Fashion,2022-06-10
1248,23,Male,Biratnagar,Low,Desktop,False,Beauty & Personal Care,2024-02-28
1249,21,Male,Kathmandu,High,Mobile,False,Electronics,2022-11-27
1250,26,Male,Pokhara,High,Mobile,False,Phone Accessories,2022-08-29
1251,23,Female,Chitwan,High,Mobile,True,Fashion,2024-01-20
1252,23,Female,Birgunj,Medium,Mobile,False,Phone Accessories,2022-12-15
1253,24,Male,Kathmandu,High,Mobile,False,Phone Accessories,2022-06-18
1254,18,Male,Biratnagar,Medium,Desktop,False,Electronics,2023-06-28
1255,22,Male,Biratnagar,Low,Mobile,False,Sports & Fitness,2024-05-14
1256,18,Male,Pokhara,Medium,Mobile,False,Phone Accessories,2023-07-25
1257,27,Male,Kathmandu,High,Mobile,False,Beauty & Personal Care,2022-06-28
1258,24,Male,Biratnagar,Low,Mobile,True,Home & Kitchen,2023-03-09
1259,26,Female,Bhaktapur,Medium,Mobile,False,Phone Accessories,2022-12-18
1260,20,Female,Hetauda,High,Desktop,False,Fashion,2023-10-29
1261,26,Male,Chitwan,Medium,Mobile,False,Sports & Fitness,2024-05-21
1262,25,Male,Biratnagar,Medium,Mobile,False,Phone Accessories,2024-05-14
1263,19,Male,Pokhara,Medium,Mobile,False,Phone Accessories,2022-02-10
1264,28,Female,Lalitpur,Low,Mobile,False,Phone Accessories,2023-02-20
1265,23,Male,Bhaktapur,Low,Mobile,False,Phone Accessories,2022-02-14
1266,30,Female,Lalitpur,High,Mobile,False,Fashion,2022-10-08
1267,23,Male,Kathmandu,Low,Desktop,True,Electronics,2023-03-01
1268,24,Male,Kathmandu,Low,Desktop,False,Electronics,2023-04-25
1269,18,Male,Pokhara,Medium,Mobile,False,Electronics,2023-06-12
1270,18,Female,Butwal,High,Mobile,False,Beauty & Personal Care,2023-06-30
1271,26,Female,Lalitpur,Medium,Mobile,False,Electronics,2022-01-10
1272,30,Male,Biratnagar,Medium,Mobile,False,Sports & Fitness,2022-10-09
1273,23,Male,Kathmandu,Medium,Desktop,False,Electronics,2022-08-11
1274,21,Male,Pokhara,Medium,Mobile,False,Sports & Fitness,2024-05-29
1275,27,Male,Biratnagar,Medium,Mobile,False,Phone Accessories,2023-09-15
1276,23,Female,Lalitpur,Low,Mobile,False,Beauty & Personal Care,2022-04-19
1277,28,Female,Biratnagar,Medium,Desktop,False,Phone Accessories,2022-08-09
1278,20,Male,Kathmandu,Low,Mobile,True,Fashion,2022-02-17
1279,21,Male,Kathmandu,Medium,Mobile,False,Phone Accessories,2022-05-23
1280,27,Female,Pokhara,Medium,Mobile,False,Fashion,2024-04-04
1281,22,Male,Bhaktapur,Medium,Mobile,False,Fashion,2022-12-01
1282,21,Male,Bhaktapur,Low,Mobile,False,Sports & Fitness,2023-08-08
1283,22,Female,Biratnagar,Medium,Desktop,False,Fashion,2023-10-15
1284,24,Male,Bhaktapur,Medium,Mobile,False,Sports & Fitness,2023-12-06
1285,24,Female,Kathmandu,Low,Mobile,False,Phone Accessories,2023-06-14
1286,25,Female,Kathmandu,Low,Mobile,True,Fashion,2022-09-02
1287,21,Female,Lalitpur,Medium,Mobile,False,Fashion,2023-07-29
1288,19,Female,Biratnagar,Low,Desktop,False,Fashion,2023-04-30
1289,21,Male,Butwal,Medium,Desktop,False,Phone Accessories,2023-05-19
1290,26,Male,Kathmandu,Medium,Tablet,False,Phone Accessories,2024-05-31
1291,25,Female,Butwal,Low,Tablet,False,Home & Kitchen,2022-05-12
1292,30,Female,Birgunj,Low,Mobile,False,Fashion,2022-03-23
1293,22,Female,Biratnagar,Medium,Desktop,False,Fashion,2022-08-30
1294,25,Male,Bhaktapur,Medium,Desktop,False,Phone Accessories,2022-09-02
1295,21,Male,Dharan,Low,Mobile,False,Fashion,2022-03-19
1296,26,Female,Kathmandu,Low,Mobile,False,Fashion,2022-05-07
1297,27,Female,Kathmandu,Medium,Mobile,False,Sports & Fitness,2023-02-27
1298,24,Male,Biratnagar,Low,Mobile,True,Phone Accessories,2023-11-20
1299,22,Female,Kathmandu,Medium,Mobile,True,Fashion,2023-10-21
1300,23,Male,Bhaktapur,Low,Mobile,True,Beauty & Personal Care,2024-01-25
1301,22,Male,Kathmandu,Medium,Mobile,False,Phone Accessories,2023-11-18
1302,25,Female,Bhaktapur,Medium,Mobile,False,Beauty & Personal Care,2023-10-06
1303,26,Male,Birgunj,Medium,Mobile,False,Fashion,2023-03-01
1304,22,Male,Kathmandu,Medium,Mobile,True,Beauty & Personal Care,2022-12-01
1305,21,Male,Kathmandu,High,Mobile,False,Fashion,2024-03-06
1306,19,Male,Pokhara,Low,Mobile,False,Electronics,2022-06-26
1307,27,Female,Lalitpur,Medium,Mobile,False,Phone Accessories,2023-06-21
1308,22,Female,Chitwan,High,Desktop,False,Fashion,2023-10-30
1309,30,Female,Kathmandu,High,Desktop,False,Home & Kitchen,2022-06-22
1310,22,Male,Kathmandu,Low,Mobile,False,Home & Kitchen,2023-03-17
1311,24,Male,Kathmandu,Low,Mobile,False,Electronics,2024-01-26
1312,26,Male,Kathmandu,Medium,Mobile,False,Fashion,2024-03-29
1313,30,Female,Chitwan,Low,Mobile,True,Beauty & Personal Care,2023-04-25
1314,24,Male,Kathmandu,Medium,Mobile,True,Beauty & Personal Care,2022-03-12
1315,19,Male,Biratnagar,Medium,Mobile,False,Phone Accessories,2022-12-09
1316,25,Female,Pokhara,Low,Mobile,False,Electronics,2023-09-07
1317,27,Male,Lalitpur,Medium,Desktop,True,Phone Accessories,2022-03-27
1318,22,Male,Lalitpur,Low,Mobile,False,Electronics,2022-01-12
1319,26,Male,Chitwan,Medium,Mobile,False,Home & Kitchen,2022-11-14
1320,23,Male,Bhaktapur,Medium,Mobile,False,Electronics,2023-04-14
1321,25,Male,Lalitpur,Medium,Desktop,False,Home & Kitchen,2022-11-25
1322,30,Male,Kathmandu,Low,Mobile,False,Fashion,2022-08-02
1323,27,Male,Kathmandu,Low,Mobile,True,Electronics,2023-02-01
1324,27,Female,Butwal,Low,Mobile,False,Beauty & Personal Care,2023-03-26
1325,20,Female,Lalitpur,Low,Mobile,False,Fashion,2023-05-25
1326,24,Male,Lalitpur,Low,Desktop,True,Electronics,2022-07-06
1327,28,Female,Bhaktapur,Low,Mobile,False,Fashion,2022-01-13
1328,26,Female,Kathmandu,High,Desktop,False,Home & Kitchen,2024-02-12
1329,21,Male,Kathmandu,Low,Mobile,False,Fashion,2023-10-31
1330,26,Female,Dharan,Low,Mobile,True,Beauty & Personal Care,2022-09-30
1331,25,Male,Kathmandu,High,Mobile,False,Electronics,2022-07-20
1332,21,Male,Bhaktapur,Low,Mobile,False,Phone Accessories,2023-08-14
1333,24,Female,Kathmandu,Low,Mobile,True,Fashion,2024-04-07
1334,29,Male,Pokhara,High,Mobile,False,Home & Kitchen,2022-12-24
1335,18,Male,Kathmandu,Low,Mobile,True,Electronics,2024-02-17
1336,25,Female,Butwal,Medium,Mobile,False,Fashion,2024-05-17
1337,29,Female,Kathmandu,Medium,Mobile,False,Electronics,2023-07-05
1338,18,Male,Butwal,Medium,Mobile,False,Electronics,2022-04-22
1339,27,Female,Lalitpur,Low,Desktop,False,Phone Accessories,2023-09-09
1340,22,Male,Biratnagar,Medium,Desktop,False,Electronics,2022-03-07
1341,27,Male,Kathmandu,Low,Mobile,False,Phone Accessories,2023-11-09
1342,26,Male,Birgunj,Low,Mobile,False,Phone Accessories,2022-01-30
1343,21,Male,Biratnagar,Medium,Mobile,False,Phone Accessories,2023-12-16
1344,20,Male,Chitwan,Medium,Mobile,True,Electronics,2022-05-01
1345,25,Male,Butwal,Medium,Mobile,False,Electronics,2023-05-02
1346,21,Male,Pokhara,Low,Mobile,False,Phone Accessories,2023-10-29
1347,27,Female,Kathmandu,Low,Desktop,False,Electronics,2023-09-21
1348,20,Male,Butwal,Low,Mobile,True,Sports & Fitness,2023-10-11
1349,25,Female,Kathmandu,High,Desktop,False,Fashion,2023-03-26
1350,19,Female,Butwal,High,Mobile,False,Fashion,2022-06-28
1351,22,Female,Lalitpur,Medium,Tablet,False,Beauty & Personal Care,2023-09-22
1352,19,Male,Lalitpur,Medium,Desktop,False,Beauty & Personal Care,2022-02-02
1353,22,Male,Bhaktapur,Low,Mobile,False,Phone Accessories,2023-05-20
1354,24,Female,Pokhara,Medium,Desktop,False,Fashion,2022-09-24
1355,25,Female,Butwal,Medium,Mobile,False,Phone Accessories,2023-12-16
1356,21,Male,Birgunj,Low,Desktop,False,Phone Accessories,2023-07-17
1357,20,Male,Lalitpur,Medium,Mobile,False,Electronics,2022-05-17
1358,30,Male,Butwal,Medium,Mobile,False,Beauty & Personal Care,2023-11-10
1359,27,Male,Hetauda,Low,Mobile,False,Electronics,2022-06-14
1360,23,Female,Butwal,High,Tablet,False,Beauty & Personal Care,2023-01-13
1361,23,Female,Lalitpur,Medium,Mobile,False,Sports & Fitness,2023-11-08
1362,20,Male,Pokhara,High,Mobile,True,Phone Accessories,2023-09-15
1363,20,Female,Bhaktapur,High,Desktop,False,Electronics,2024-03-24
1364,22,Male,Kathmandu,High,Mobile,False,Phone Accessories,2022-05-03
1365,21,Female,Kathmandu,Low,Mobile,False,Phone Accessories,2023-09-07
1366,21,Male,Pokhara,Low,Desktop,True,Phone Accessories,2023-04-27
1367,24,Male,Kathmandu,Medium,Mobile,False,Beauty & Personal Care,2023-06-12
1368,24,Female,Kathmandu,Medium,Mobile,False,Electronics,2022-12-11
1369,23,Male,Bhaktapur,High,Mobile,False,Electronics,2023-06-02
1370,23,Male,Kathmandu,Low,Desktop,True,Phone Accessories,2022-09-19
1371,26,Male,Kathmandu,Low,Mobile,True,Home & Kitchen,2022-04-29
1372,23,Female,Pokhara,Medium,Mobile,False,Sports & Fitness,2024-03-04
1373,21,Male,Pokhara,High,Mobile,False,Electronics,2022-06-27
1374,22,Male,Pokhara,Low,Mobile,False,Fashion,2024-04-04
1375,18,Male,Pokhara,Low,Mobile,True,Fashion,2024-03-03
1376,25,Female,Biratnagar,Medium,Mobile,False,Phone Accessories,2022-10-29
1377,30,Male,Pokhara,Medium,Mobile,False,Electronics,2023-06-27
1378,20,Male,Hetauda,High,Mobile,False,Electronics,2023-06-30
1379,28,Female,Pokhara,Low,Mobile,False,Home & Kitchen,2022-08-18
1380,23,Female,Bhaktapur,Low,Mobile,True,Beauty & Personal Care,2023-01-03
1381,18,Male,Butwal,Low,Desktop,False,Sports & Fitness,2022-06-09
1382,22,Male,Kathmandu,Low,Mobile,True,Phone Accessories,2022-08-16
1383,27,Male,Pokhara,Medium,Mobile,False,Beauty & Personal Care,2023-02-02
1384,23,Female,Lalitpur,Medium,Mobile,True,Fashion,2022-11-03
1385,23,Male,Kathmandu,High,Mobile,False,Electronics,2022-09-27
1386,22,Female,Dharan,Medium,Mobile,True,Sports & Fitness,2022-08-26
1387,19,Female,Kathmandu,Medium,Mobile,False,Electronics,2022-04-28
1388,28,Male,Bhaktapur,Medium,Mobile,True,Electronics,2022-10-03
1389,23,Female,Lalitpur,Medium,Mobile,False,Beauty & Personal Care,2024-02-07
1390,28,Male,Kathmandu,Low,Mobile,False,Electronics,2023-12-22
1391,25,Female,Biratnagar,Medium,Desktop,False,Beauty & Personal Care,2024-05-25
1392,20,Female,Kathmandu,High,Mobile,True,Fashion,2023-11-29
1393,28,Female,Bhaktapur,Low,Mobile,False,Fashion,2024-05-26
1394,30,Female,Kathmandu,Low,Mobile,False,Beauty & Personal Care,2023-05-18
1395,22,Female,Biratnagar,Low,Mobile,False,Beauty & Personal Care,2023-05-07
1396,27,Other,Lalitpur,Medium,Mobile,True,Phone Accessories,2022-08-23
1397,20,Male,Kathmandu,Medium,Mobile,True,Electronics,2023-11-15
1398,22,Male,Pokhara,Low,Mobile,True,Electronics,2022-04-17
1399,25,Male,Birgunj,Medium,Desktop,False,Beauty & Personal Care,2023-12-30
1400,26,Other,Kathmandu,Medium,Mobile,True,Electronics,2023-11-18
1401,25,Female,Bhaktapur,Low,Mobile,False,Fashion,2023-04-16
1402,21,Female,Butwal,Medium,Mobile,False,Fashion,2023-03-03
1403,22,Male,Kathmandu,Medium,Mobile,True,Electronics,2022-03-29
1404,25,Female,Birgunj,Medium,Mobile,False,Fashion,2023-07-01
1405,18,Male,Lalitpur,Medium,Mobile,False,Electronics,2024-02-28
1406,20,Male,Kathmandu,Medium,Mobile,False,Phone Accessories,2022-04-26
1407,22,Male,Lalitpur,Medium,Mobile,False,Home & Kitchen,2023-04-28
1408,30,Male,Kathmandu,Medium,Mobile,True,Home & Kitchen,2023-12-19
1409,27,Male,Kathmandu,Medium,Mobile,False,Fashion,2023-12-04
1410,26,Male,Kathmandu,Medium,Mobile,True,Phone Accessories,2022-02-28
1411,24,Female,Butwal,Medium,Mobile,False,Electronics,2022-03-30
1412,20,Female,Biratnagar,High,Mobile,True,Phone Accessories,2023-07-27
1413,27,Male,Kathmandu,Medium,Mobile,False,Phone Accessories,2023-03-22
1414,26,Female,Pokhara,Medium,Mobile,False,Fashion,2022-04-30
1415,18,Male,Kathmandu,Low,Tablet,True,Beauty & Personal Care,2022-05-21
1416,24,Other,Kathmandu,Medium,Mobile,True,Fashion,2024-02-27
1417,24,Female,Kathmandu,Medium,Mobile,False,Home & Kitchen,2023-08-21
1418,30,Female,Kathmandu,Medium,Mobile,False,Phone Accessories,2023-12-20
1419,19,Female,Kathmandu,High,Mobile,False,Beauty & Personal Care,2024-05-11
1420,18,Male,Lalitpur,Medium,Mobile,False,Beauty & Personal Care,2022-03-05
1421,20,Female,Kathmandu,Medium,Mobile,False,Phone Accessories,2023-11-30
1422,23,Male,Hetauda,High,Mobile,True,Home & Kitchen,2022-10-20
1423,27,Female,Kathmandu,High,Mobile,False,Fashion,2023-05-15
1424,20,Female,Kathmandu,Medium,Mobile,False,Electronics,2024-01-09
1425,20,Female,Kathmandu,High,Mobile,True,Electronics,2024-02-18
1426,26,Male,Kathmandu,Medium,Desktop,False,Phone Accessories,2022-08-23
1427,24,Male,Butwal,Low,Mobile,False,Home & Kitchen,2022-04-07
1428,22,Male,Pokhara,Low,Mobile,False,Fashion,2023-12-01
1429,26,Male,Bhaktapur,Medium,Mobile,True,Home & Kitchen,2022-06-10
1430,23,Male,Kathmandu,Medium,Mobile,True,Phone Accessories,2023-06-18
1431,22,Female,Pokhara,Low,Desktop,False,Phone Accessories,2022-05-12
1432,27,Other,Bhaktapur,Low,Mobile,False,Beauty & Personal Care,2024-02-23
1433,26,Male,Birgunj,High,Mobile,True,Sports & Fitness,2022-09-26
1434,27,Female,Dharan,High,Mobile,False,Phone Accessories,2022-03-02
1435,30,Male,Bhaktapur,Low,Mobile,True,Electronics,2023-01-20
1436,24,Female,Kathmandu,Low,Mobile,False,Fashion,2023-11-12
1437,26,Male,Kathmandu,High,Desktop,False,Electronics,2023-11-14
1438,26,Male,Bhaktapur,Low,Mobile,False,Fashion,2024-03-25
1439,25,Male,Birgunj,Low,Desktop,True,Electronics,2024-03-23
1440,25,Female,Bhaktapur,High,Mobile,False,Phone Accessories,2022-09-04
1441,18,Female,Biratnagar,High,Tablet,True,Phone Accessories,2023-07-20
1442,21,Male,Pokhara,Medium,Tablet,False,Sports & Fitness,2023-08-03
1443,23,Male,Lalitpur,Low,Mobile,False,Phone Accessories,2023-03-16
1444,28,Female,Dharan,Low,Mobile,False,Fashion,2023-08-25
1445,24,Female,Birgunj,Medium,Mobile,False,Fashion,2023-09-28
1446,28,Male,Kathmandu,Medium,Mobile,True,Beauty & Personal Care,2023-06-10
1447,21,Male,Birgunj,Low,Desktop,False,Fashion,2022-03-23
1448,26,Male,Kathmandu,Low,Mobile,False,Electronics,2023-06-04
1449,30,Male,Kathmandu,Low,Mobile,False,Fashion,2022-04-13
1450,26,Female,Lalitpur,Medium,Mobile,False,Fashion,2023-05-28
1451,24,Male,Lalitpur,Medium,Mobile,False,Phone Accessories,2022-05-27
1452,20,Female,Biratnagar,Medium,Mobile,False,Fashion,2024-05-16
1453,29,Female,Kathmandu,High,Mobile,False,Beauty & Personal Care,2023-08-24
1454,22,Female,Kathmandu,Medium,Mobile,False,Electronics,2023-03-18
1455,20,Male,Pokhara,Medium,Desktop,False,Fashion,2023-01-27
1456,30,Female,Birgunj,Low,Mobile,False,Fashion,2022-08-22
1457,30,Female,Bhaktapur,Low,Desktop,False,Sports & Fitness,2023-06-02
1458,29,Male,Chitwan,Low,Mobile,True,Beauty & Personal Care,2022-05-07
1459,23,Female,Pokhara,Medium,Desktop,False,Fashion,2022-08-08
1460,28,Female,Dharan,High,Desktop,True,Beauty & Personal Care,2023-06-28
1461,24,Male,Bhaktapur,Medium,Mobile,True,Home & Kitchen,2023-04-27
1462,23,Female,Kathmandu,Medium,Mobile,False,Fashion,2023-09-01
1463,25,Female,Pokhara,Low,Mobile,True,Fashion,2022-07-20
1464,26,Female,Dharan,Medium,Mobile,False,Home & Kitchen,2022-05-12
1465,25,Male,Biratnagar,Low,Mobile,False,Phone Accessories,2023-04-26
1466,25,Female,Dharan,Low,Mobile,False,Fashion,2024-05-18
1467,26,Female,Pokhara,Medium,Mobile,True,Phone Accessories,2023-08-09
1468,24,Female,Biratnagar,Low,Mobile,False,Sports & Fitness,2023-05-26
1469,29,Female,Kathmandu,Medium,Desktop,False,Home & Kitchen,2022-07-18
1470,22,Male,Kathmandu,High,Desktop,False,Beauty & Personal Care,2024-03-28
1471,24,Male,Chitwan,Medium,Mobile,False,Phone Accessories,2022-05-26
1472,28,Male,Kathmandu,High,Mobile,False,Electronics,2023-10-20
1473,21,Female,Kathmandu,Low,Mobile,True,Beauty & Personal Care,2024-02-29
1474,25,Female,Pokhara,Low,Mobile,False,Sports & Fitness,2023-07-17
1475,26,Male,Kathmandu,Medium,Mobile,False,Electronics,2022-01-29
1476,20,Female,Kathmandu,High,Mobile,False,Beauty & Personal Care,2023-07-18
1477,23,Female,Lalitpur,Low,Mobile,True,Sports & Fitness,2023-04-25
1478,25,Male,Pokhara,Medium,Mobile,False,Electronics,2022-10-08
1479,18,Female,Butwal,High,Mobile,False,Electronics,2022-11-29
1480,25,Male,Kathmandu,Medium,Mobile,False,Home & Kitchen,2023-06-15
1481,20,Male,Lalitpur,Low,Mobile,False,Home & Kitchen,2024-01-26
1482,29,Female,Pokhara,Low,Mobile,False,Phone Accessories,2022-10-26
1483,21,Male,Butwal,Low,Mobile,False,Phone Accessories,2022-12-18
1484,21,Female,Birgunj,Medium,Mobile,False,Phone Accessories,2022-08-02
1485,30,Male,Pokhara,Low,Mobile,False,Beauty & Personal Care,2022-08-29
1486,26,Male,Lalitpur,Medium,Mobile,False,Phone Accessories,2022-04-30
1487,18,Male,Pokhara,Medium,Mobile,False,Electronics,2023-04-05
1488,27,Male,Kathmandu,Low,Mobile,False,Electronics,2022-06-07
1489,24,Female,Biratnagar,Medium,Mobile,True,Electronics,2024-02-28
1490,26,Female,Lalitpur,Medium,Mobile,False,Electronics,2024-04-18
1491,22,Male,Lalitpur,Medium,Mobile,False,Home & Kitchen,2024-03-28
1492,20,Male,Chitwan,High,Mobile,False,Fashion,2022-02-28
1493,25,Female,Biratnagar,Low,Desktop,False,Phone Accessories,2023-06-08
1494,28,Female,Biratnagar,Low,Mobile,False,Electronics,2022-07-23
1495,24,Male,Chitwan,High,Mobile,True,Electronics,2023-08-09
1496,30,Male,Kathmandu,Medium,Tablet,False,Home & Kitchen,2022-08-28
1497,22,Female,Bhaktapur,High,Mobile,True,Home & Kitchen,2022-09-10
1498,30,Female,Dharan,High,Mobile,False,Fashion,2022-10-08
1499,28,Male,Bhaktapur,Medium,Mobile,False,Phone Accessories,2022-09-15
1500,25,Female,Lalitpur,Low,Mobile,True,Sports & Fitness,2023-11-11
1501,18,Male,Pokhara,Medium,Mobile,False,Fashion,2022-03-09
1502,25,Male,Bhaktapur,Low,Desktop,False,Electronics,2023-10-01
1503,29,Male,Biratnagar,Low,Mobile,False,Electronics,2023-07-20
1504,18,Female,Kathmandu,Medium,Mobile,False,Electronics,2023-01-04
1505,22,Male,Pokhara,Medium,Mobile,False,Fashion,2023-11-22
1506,21,Male,Lalitpur,Medium,Mobile,True,Phone Accessories,2023-03-19
1507,24,Female,Kathmandu,Low,Mobile,False,Fashion,2023-11-29
1508,23,Female,Pokhara,Low,Mobile,False,Fashion,2022-12-30
1509,23,Female,Dharan,High,Mobile,True,Beauty & Personal Care,2024-04-09
1510,28,Male,Kathmandu,High,Mobile,True,Electronics,2023-01-07
1511,29,Male,Kathmandu,Low,Mobile,True,Sports & Fitness,2023-04-26
1512,28,Male,Hetauda,Low,Desktop,True,Electronics,2023-12-30
1513,29,Female,Birgunj,Low,Mobile,False,Fashion,2022-10-29
1514,21,Female,Kathmandu,Low,Mobile,False,Electronics,2023-07-26
1515,25,Male,Pokhara,Medium,Mobile,False,Beauty & Personal Care,2023-11-16
1516,23,Male,Pokhara,Medium,Mobile,False,Fashion,2023-12-19
1517,20,Male,Kathmandu,High,Mobile,False,Phone Accessories,2023-03-14
1518,21,Female,Bhaktapur,High,Mobile,False,Phone Accessories,2023-08-17
1519,25,Male,Kathmandu,Medium,Mobile,True,Sports & Fitness,2024-02-21
1520,18,Female,Dharan,Medium,Mobile,False,Phone Accessories,2024-03-30
1521,25,Male,Chitwan,Medium,Mobile,False,Phone Accessories,2023-10-13
1522,24,Male,Pokhara,Low,Mobile,False,Electronics,2022-09-09
1523,29,Female,Chitwan,Medium,Mobile,False,Beauty & Personal Care,2022-11-07
1524,21,Female,Biratnagar,High,Mobile,False,Phone Accessories,2022-08-03
1525,23,Male,Kathmandu,Low,Mobile,False,Home & Kitchen,2023-01-24
1526,22,Other,Lalitpur,Medium,Desktop,True,Beauty & Personal Care,2022-03-23
1527,22,Female,Butwal,Low,Mobile,True,Fashion,2024-01-17
1528,24,Male,Bhaktapur,Low,Desktop,False,Electronics,2023-07-31
1529,25,Male,Kathmandu,Low,Desktop,False,Fashion,2024-05-11
1530,18,Male,Pokhara,Medium,Mobile,False,Phone Accessories,2022-06-09
1531,30,Female,Butwal,Low,Mobile,False,Fashion,2024-03-12
1532,21,Female,Birgunj,Medium,Tablet,True,Home & Kitchen,2022-07-13
1533,21,Female,Kathmandu,Medium,Mobile,False,Phone Accessories,2023-03-19
1534,28,Female,Kathmandu,Low,Mobile,False,Home & Kitchen,2022-05-11
1535,24,Female,Lalitpur,Medium,Mobile,False,Beauty & Personal Care,2022-09-07
1536,26,Male,Biratnagar,Medium,Mobile,False,Home & Kitchen,2023-02-28
1537,21,Male,Pokhara,Medium,Mobile,False,Home & Kitchen,2023-11-29
1538,27,Female,Hetauda,Medium,Desktop,True,Beauty & Personal Care,2024-03-08
1539,18,Female,Birgunj,Low,Mobile,False,Fashion,2022-08-17
1540,22,Female,Kathmandu,High,Mobile,False,Beauty & Personal Care,2023-11-11
1541,21,Female,Butwal,Low,Mobile,True,Electronics,2022-05-23
1542,19,Male,Kathmandu,Medium,Mobile,False,Phone Accessories,2022-12-11
1543,24,Female,Hetauda,Medium,Mobile,False,Home & Kitchen,2023-12-02
1544,26,Female,Pokhara,Medium,Tablet,True,Beauty & Personal Care,2023-06-28
1545,27,Female,Kathmandu,Low,Mobile,True,Fashion,2022-02-11
1546,19,Female,Kathmandu,Medium,Desktop,True,Fashion,2023-10-07
1547,28,Female,Dharan,Medium,Mobile,True,Fashion,2022-03-24
1548,26,Male,Biratnagar,Medium,Mobile,False,Electronics,2023-09-08
1549,30,Male,Lalitpur,Low,Mobile,False,Sports & Fitness,2024-02-19
1550,21,Male,Lalitpur,Medium,Desktop,True,Fashion,2023-08-04
1551,25,Male,Pokhara,Low,Mobile,False,Home & Kitchen,2023-01-02
1552,28,Male,Kathmandu,Low,Desktop,True,Fashion,2023-08-23
1553,25,Male,Lalitpur,Low,Desktop,False,Beauty & Personal Care,2022-05-07
1554,21,Female,Dharan,Low,Tablet,True,Fashion,2023-08-06
1555,22,Male,Kathmandu,Medium,Mobile,False,Home & Kitchen,2022-12-15
1556,25,Female,Kathmandu,High,Mobile,True,Electronics,2022-02-13
1557,20,Male,Kathmandu,Low,Mobile,False,Beauty & Personal Care,2023-05-11
1558,24,Male,Kathmandu,High,Mobile,False,Electronics,2022-06-03
1559,23,Male,Biratnagar,Medium,Mobile,False,Beauty & Personal Care,2023-06-05
1560,25,Male,Kathmandu,Medium,Mobile,False,Electronics,2022-08-15
1561,19,Female,Kathmandu,Low,Mobile,False,Electronics,2022-08-02
1562,22,Female,Kathmandu,Low,Mobile,False,Sports & Fitness,2022-03-01
1563,20,Male,Chitwan,Medium,Mobile,True,Electronics,2023-03-22
1564,30,Female,Kathmandu,Medium,Mobile,False,Electronics,2024-01-04
1565,23,Female,Biratnagar,Low,Mobile,False,Fashion,2022-08-04
1566,24,Female,Lalitpur,Low,Mobile,False,Home & Kitchen,2023-12-30
1567,25,Female,Kathmandu,Low,Desktop,False,Electronics,2023-11-28
1568,23,Male,Pokhara,Medium,Mobile,True,Sports & Fitness,2022-01-09
1569,25,Female,Lalitpur,Medium,Mobile,True,Beauty & Personal Care,2022-05-04
1570,29,Male,Hetauda,Low,Desktop,False,Electronics,2022-01-30
1571,22,Female,Lalitpur,Medium,Mobile,True,Fashion,2023-02-02
1572,28,Male,Biratnagar,Medium,Mobile,False,Phone Accessories,2022-12-02
1573,23,Male,Kathmandu,Medium,Mobile,False,Fashion,2022-08-21
1574,24,Female,Biratnagar,Low,Mobile,True,Phone Accessories,2024-05-02
1575,23,Female,Pokhara,Low,Mobile,False,Fashion,2024-03-30
1576,27,Male,Lalitpur,Low,Mobile,False,Fashion,2023-10-20
1577,23,Female,Bhaktapur,Medium,Mobile,False,Phone Accessories,2022-06-22
1578,26,Female,Lalitpur,Low,Mobile,True,Phone Accessories,2023-03-24
1579,25,Female,Lalitpur,Medium,Mobile,False,Home & Kitchen,2023-01-05
1580,19,Female,Butwal,Low,Mobile,True,Fashion,2023-04-13
1581,28,Female,Lalitpur,Low,Desktop,True,Beauty & Personal Care,2022-07-09
1582,23,Male,Lalitpur,High,Mobile,False,Fashion,2022-03-16
1583,23,Female,Lalitpur,Medium,Mobile,True,Beauty & Personal Care,2023-01-06
1584,23,Male,Birgunj,Low,Mobile,False,Fashion,2023-10-15
1585,20,Female,Biratnagar,Low,Desktop,False,Fashion,2023-12-12
1586,26,Female,Pokhara,Low,Mobile,False,Fashion,2022-04-08
1587,23,Female,Kathmandu,Medium,Desktop,False,Phone Accessories,2022-06-22
1588,29,Male,Lalitpur,Low,Tablet,False,Home & Kitchen,2024-02-16
1589,19,Female,Birgunj,High,Mobile,False,Fashion,2024-04-12
1590,28,Male,Pokhara,High,Mobile,False,Phone Accessories,2022-01-26
1591,20,Female,Birgunj,Medium,Mobile,True,Electronics,2024-03-11
1592,22,Female,Biratnagar,Low,Desktop,False,Beauty & Personal Care,2023-01-11
1593,27,Female,Bhaktapur,Medium,Mobile,False,Electronics,2022-08-12
1594,22,Female,Bhaktapur,Medium,Mobile,False,Home & Kitchen,2023-03-29
1595,26,Male,Biratnagar,Medium,Mobile,False,Phone Accessories,2023-10-29
1596,24,Female,Birgunj,Low,Desktop,False,Fashion,2022-01-03
1597,23,Female,Kathmandu,Low,Mobile,True,Beauty & Personal Care,2023-07-03
1598,27,Male,Lalitpur,Low,Mobile,False,Electronics,2023-01-09
1599,26,Female,Butwal,Low,Mobile,False,Beauty & Personal Care,2023-10-10
1600,24,Female,Pokhara,Medium,Mobile,False,Beauty & Personal Care,2022-10-18
1601,27,Male,Kathmandu,High,Desktop,False,Electronics,2022-05-13
1602,23,Male,Pokhara,Low,Desktop,False,Home & Kitchen,2024-03-24
